"layer","zone","Background","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Sugarbeets","Potatoes","Other Crops","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Corn","Blueberries","Speltz","Cranberries","Squash","HUC","Sweet Corn","Pumpkins","Apples","Millet","Dry Beans","Sod/Grass Seed","Christmas Trees","Tobacco","Other Small Grains","Grapes","Misc Vegs & Fruits","Peppers","Strawberries","Sunflower","Other Tree Crops","Tomatoes","Herbs","Sorghum","Asparagus","Cabbage","Eggplants","Peaches","Dbl Crop Lettuce/Barley","Onions","Peas","Gourds","Cherries","Dbl Crop WinWht/Soybeans","Vetch","Dbl Crop Oats/Corn","Triticale","Carrots","Plums","Apricots","Nectarines","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Sweet Potatoes","Cantaloupes","Lettuce","Dbl Crop Barley/Corn","Cotton","Peanuts","Dbl Crop WinWht/Corn","Dbl Crop Soybeans/Oats","Watermelons","Greens","Dbl Crop Barley/Sorghum","Turnips","Dbl Crop Corn/Soybeans","Switchgrass","Pop or Orn Corn","Walnuts","Durum Wheat","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Honeydew Melons","Oranges","Camelina","Rice","Sugarcane","Citrus","Mustard","Celery","Radishes","Prunes","Mint","Flaxseed","Safflower","Lentils","Perennial Ice/Snow ","Pistachios","Rape Seed","Olives","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Cotton","Hops","Garlic","Almonds","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Cauliflower","Pears","Caneberries","Cucumbers","Pomegranates"
1,11,474,4764,0,1,19818,46,177,0,2,NA,NA,12,39,NA,577072,19542,122962,24959,6415,1531,3084,86599,57960,2273,31806,1006359,471252,119630,NA,113716,NA,NA,NA,NA,"12090401",44,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,1605,38115,NA,NA,NA,0,NA,1,0,NA,NA,995,NA,0,0,1,NA,NA,NA,0,NA,NA,10,NA,NA,177542,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896,2178,3,0,NA,NA,NA,163586,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,0,60,287,502303,0,3614,0,480,NA,NA,0,0,NA,47344,9237,196284,8955,2821,1148,55,38433,46609,12,2072033,93811,227,0,NA,13,NA,NA,NA,NA,"12090101",0,NA,NA,29,NA,NA,NA,NA,NA,0,NA,NA,NA,3,0,NA,0,66186,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,29,0,NA,NA,NA,537,NA,NA,0,NA,NA,230670,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,9682,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,0,2,0,27987,0,683,0,5,NA,NA,0,0,NA,7029,13224,112594,27193,14165,7513,229,13666,9355,74,3541385,3763,3423,0,NA,1189,NA,NA,NA,NA,"12090102",0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,1712,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,12,0,NA,NA,NA,1,NA,NA,0,NA,NA,59914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,0,835,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,0,0,10,43018,0,17,0,3,NA,NA,0,0,NA,9687,323,155633,18931,3286,360,370,3601,513,48,6831525,1112,19790,217,NA,5,NA,NA,NA,NA,"12090103",0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,2263,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,1,0,NA,NA,NA,3317,NA,NA,0,NA,NA,651966,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,0,661,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,0,0,0,8,37272,0,923,0,25,NA,NA,0,0,NA,7163,1261,128762,31970,10571,5309,939,7177,3983,8,3934532,5718,1776,54,NA,115,NA,NA,NA,NA,"12090104",0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,1171,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,6,0,NA,NA,NA,331,NA,NA,0,NA,NA,92439,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,1524,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,0,0,16,8,255053,0,1371,0,81,NA,NA,0,0,NA,9140,5947,192727,18395,7095,2340,255,10199,10130,0,2110657,19403,326,0,NA,6787,NA,NA,NA,NA,"12090105",0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,30718,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,255,0,NA,NA,NA,2294,NA,NA,0,NA,NA,846117,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,0,18486,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,0,0,0,6,434218,80,39773,0,1,NA,NA,0,0,NA,183189,42045,296799,8167,1963,559,17,105704,367953,5,3459303,599859,396,1,NA,492,NA,NA,NA,NA,"12090106",0,NA,NA,1,NA,NA,NA,NA,NA,54,NA,NA,NA,0,0,NA,0,141443,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,104,0,NA,NA,NA,3360,NA,NA,0,NA,NA,95103,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5948,0,6508,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,0,0,65,2,187262,1139,37004,0,170,NA,NA,0,170,NA,93244,17176,259625,21022,6542,3997,62,133825,343821,7,2227715,663876,2961,0,NA,2690,NA,NA,NA,NA,"12090107",0,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,0,2,NA,0,72007,NA,NA,NA,3,NA,0,3,NA,NA,0,NA,0,3544,0,NA,NA,NA,1834,NA,NA,2,NA,NA,4521,1465,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1905,0,1315,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,0,0,0,2,334,0,462,1,64,NA,NA,0,0,NA,2331,1093,17280,5383,1236,140,39,131869,111019,0,2411431,2737,307,0,NA,8,NA,NA,NA,NA,"12090203",0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,32,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,1,NA,NA,0,NA,NA,109,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,0,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,0,102,0,7,20867,40,24500,0,0,NA,NA,0,4,NA,33356,53461,429834,66609,36508,9334,3121,1061918,506770,253779,929171,2371075,279801,1590,NA,117993,NA,NA,NA,NA,"12090301",0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,14,0,NA,0,77282,NA,NA,NA,0,NA,0,0,NA,NA,11,NA,5,0,0,NA,NA,NA,922,NA,NA,0,NA,NA,33319,0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8645,7,29,0,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,NA,53,2285,8,8971,NA,5,NA,NA,NA,35,NA,22852,41561,195598,38248,8266,2854,475,161136,1386905,13,2036195,214753,143,6,NA,756,NA,NA,NA,NA,"12100201",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,1376,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,4,NA,NA,NA,NA,12,NA,0,NA,NA,NA,124,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,131,0,18,0,NA,0,NA,0,0,0,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,5,NA,1944,41510,62,12776,NA,0,NA,NA,NA,0,NA,32932,22020,369899,64062,22207,10132,7759,784126,361723,87139,1760388,2130954,263816,676,NA,102704,NA,NA,NA,NA,"12100202",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,459,60431,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,411,NA,0,NA,NA,NA,13058,4,0,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,2454,7,0,0,NA,0,NA,23,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,0,NA,272,53309,397,23571,NA,1,NA,NA,NA,4,NA,27404,12842,327045,39832,15701,7190,4931,409590,598939,11833,1347319,757868,79912,61,NA,70356,NA,NA,NA,NA,"12100203",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,5,64996,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,26,1,NA,NA,NA,NA,290,NA,0,NA,NA,NA,55461,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1861,0,60,0,NA,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,3961,NA,13,3053,4,2223,NA,0,NA,NA,NA,0,NA,24650,29366,149600,29685,15350,5448,1379,448392,55754,1775,483763,1396968,168046,19780,NA,36650,NA,NA,NA,NA,"12100204",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,15,6041,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,290,NA,0,NA,NA,NA,16023,0,0,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,68,365,0,0,NA,0,NA,970,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,0,NA,5916,5233,68,4565,NA,0,NA,NA,NA,0,NA,8809,22725,299568,259992,145064,87343,4440,54694,138442,1271,227179,140229,38528,58,NA,8445,NA,NA,NA,NA,"12100301",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,5521,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,24,NA,0,NA,NA,NA,447,23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,1005,NA,507,30442,226,13570,NA,4,NA,NA,NA,0,NA,79784,7302,153941,53859,9418,1480,3080,279761,3838,2885,1447608,1835921,146312,15665,NA,85807,NA,NA,NA,NA,"12100303",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,22,0,NA,29,27730,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,0,13,NA,NA,NA,NA,110,NA,0,NA,NA,NA,72003,97,0,NA,336,NA,NA,NA,NA,NA,NA,NA,NA,419,55,0,0,NA,0,NA,87,2,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,0,NA,4455,38968,71,12554,NA,0,NA,NA,NA,1,NA,48528,3697,194557,65037,31307,10088,2710,168473,362583,2232,709666,628924,40169,26,NA,60004,NA,NA,NA,NA,"12100304",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,0,61212,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,1,NA,NA,NA,NA,235,NA,0,NA,NA,NA,12048,18,0,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,249,0,12,0,NA,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,159143,46949,NA,0,6321,494,64,NA,0,NA,NA,NA,0,NA,39286,29667,102703,20415,13092,3559,2682,70350,40246,225,122169,1056196,101953,123082,NA,358406,NA,NA,NA,NA,"12100402",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,45718,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,203469,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4157,0,0,NA,0,NA,25350,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,177675,1834,NA,0,7,0,0,NA,0,NA,NA,NA,0,NA,3695,7030,7459,1258,163,25,3309,7355,5103,2,14434,40312,42994,75446,NA,4262,NA,NA,NA,NA,"12100404",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,9700,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,18041,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,555,0,0,NA,0,NA,631,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,16592,13,NA,26,5075,68,748,NA,9,NA,NA,NA,2,NA,26542,4391,96899,19244,2787,389,1557,176873,4683,922,1339711,987107,53120,42284,NA,20061,NA,NA,NA,NA,"12100406",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,75,0,NA,90,56508,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,1,NA,0,NA,NA,NA,131191,6,0,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,136,203,0,0,NA,3,NA,40,4,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,3838,6,NA,22,9632,10,252,NA,3,NA,NA,NA,3,NA,8233,3723,100575,32625,12419,2378,2209,60126,525,2,572218,566869,32461,40401,NA,125555,NA,NA,NA,NA,"12100407",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,289,0,NA,355,333299,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,13,NA,0,NA,NA,NA,557017,12,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,55,33,0,0,NA,0,NA,3,13,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,1177910,10929,NA,0,9754,13,14,NA,0,NA,NA,NA,1,NA,214204,65557,111320,22813,7017,3430,10407,36419,39713,2160,96866,907236,99199,235454,NA,327909,NA,NA,NA,NA,"12100401",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,10,109050,NA,0,NA,NA,NA,0,NA,NA,NA,6,NA,0,0,NA,NA,NA,NA,0,NA,1,NA,NA,NA,352810,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,22330,0,131,NA,0,NA,88430,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,871060,1487,NA,0,100,0,3,NA,0,NA,NA,NA,0,NA,11517,55964,28933,6592,2853,1374,10964,1937,216,4,21598,198830,39233,208603,NA,16031,NA,NA,NA,NA,"12100403",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,5334,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,11063,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,592,0,0,NA,0,NA,932,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,928001,1225,NA,0,157,1,61,NA,2,NA,NA,NA,2,NA,59132,18283,66381,30168,13718,4672,25251,51005,5660,32,399146,413949,80567,281689,NA,18356,NA,NA,NA,NA,"12100405",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,8,74695,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,168143,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,381,0,0,NA,1,NA,1909,0,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,9,518,NA,0,2577,183,187,NA,0,NA,NA,NA,0,NA,11090,16435,137565,17644,5101,1773,907,441953,136062,2241,220182,1391102,151949,24503,NA,43220,NA,NA,NA,NA,"12100101",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1959,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,13,NA,0,NA,NA,NA,9468,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,415,331,0,0,NA,0,NA,783,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,0,0,NA,11309,22813,1042,30925,NA,1,NA,NA,NA,1,NA,41304,31519,322700,129935,73124,28412,6047,182033,1272722,3946,1222591,339262,41094,120,NA,56340,NA,NA,NA,NA,"12100302",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4393,0,NA,0,10252,NA,2,NA,NA,NA,0,NA,NA,NA,0,NA,0,5,NA,NA,NA,NA,14,NA,0,NA,NA,NA,47509,166,21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,50,0,35,0,NA,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,0,8599,NA,0,20386,487,281,NA,0,NA,NA,NA,10,NA,697072,36665,169764,14253,3350,668,1350,527278,200649,4843,261075,1291627,236590,7190,NA,201908,NA,NA,NA,NA,"12100102",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,715,11303,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,9,NA,0,NA,NA,NA,141052,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1758,1792,0,117,NA,0,NA,191393,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,1,17,137,14,815,NA,5,NA,NA,NA,6,NA,10461,1188,33525,3633,786,184,303,153422,667450,0,1429438,44665,1417,14,NA,346,NA,NA,NA,NA,"12110101",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,89,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2051,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,40,0,2,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,0,0,9,26,5,287,NA,2,NA,NA,NA,1,NA,3959,222,11592,2221,299,32,1598,78275,255933,0,2271493,15196,594,7,NA,343,NA,NA,NA,NA,"12110102",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,0,10,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,90,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,33,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,0,0,16016,8510,5203,13095,NA,147,NA,NA,NA,27,NA,177761,2291,199439,43804,6121,1007,2433,2281,20148,566,3729442,813047,251513,5140,NA,8576,NA,NA,NA,NA,"12110103",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1310,12731,NA,33,NA,0,NA,3,0,NA,NA,NA,NA,NA,944,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,85687,0,0,NA,0,54,NA,NA,NA,NA,NA,NA,NA,306,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,0,0,390,995,275,2059,NA,15,NA,NA,NA,2,NA,33781,1074,132220,57221,8033,879,743,517,6216,0,3766938,406287,57233,240,NA,595,NA,NA,NA,NA,"12110104",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,460,2318,NA,23,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6350,0,0,NA,0,23,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,0,0,198,120,131,274,NA,4,NA,NA,NA,0,NA,71392,6221,126474,201210,34618,803,2045,1154,1531,1232,7265764,1794464,72929,17581,NA,2063,NA,NA,NA,NA,"12110105",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,67,NA,NA,145,3077,NA,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3308,49,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,0,2,50305,44423,17463,43304,NA,8,NA,NA,NA,2,NA,368161,2743,258192,35067,8515,2492,4055,82357,1188643,514,3954361,267951,90656,96,NA,118767,NA,NA,NA,NA,"12110106",NA,NA,NA,NA,1355,NA,NA,NA,NA,NA,162,NA,NA,544,NA,NA,36,29155,NA,1071,NA,0,NA,43,0,NA,NA,NA,NA,NA,1087,NA,NA,NA,NA,815,NA,NA,NA,NA,NA,163566,1,831,NA,0,0,NA,NA,NA,NA,NA,NA,NA,68,0,53,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,0,0,5498,31097,115,10500,NA,0,NA,NA,NA,2,NA,72140,3840,169395,8443,1493,555,825,80584,764434,346,1548826,271623,22086,20,NA,60386,NA,NA,NA,NA,"12110107",NA,NA,NA,NA,71,NA,NA,NA,NA,NA,91,NA,NA,378,NA,NA,0,35030,NA,2,NA,0,NA,0,0,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,97316,3,138,NA,0,0,NA,NA,NA,NA,NA,NA,NA,13,0,674,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,0,0,8254,4051,203,2098,NA,9,NA,NA,NA,0,NA,226314,99344,65081,62770,11591,551,1547,642,5,229,2351016,621310,24722,1180,NA,24642,NA,NA,NA,NA,"12110108",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,316,NA,NA,15,3460,NA,7,NA,175,NA,0,0,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,4218,82,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,69,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,0,0,5704,16921,494,3826,NA,0,NA,NA,NA,0,NA,254174,2889,102360,41221,4702,449,379,36586,20041,1791,1457612,428898,20555,153,NA,25018,NA,NA,NA,NA,"12110109",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,1725,NA,NA,0,4679,NA,0,NA,5,NA,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,24530,2678,2,NA,48,0,NA,NA,NA,NA,NA,NA,NA,6,0,2,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,0,0,1442,15846,2498,37326,NA,1,NA,NA,NA,0,NA,182850,7332,137026,81415,13799,1318,7534,104466,1506,1657,2051788,1229051,45608,409,NA,39741,NA,NA,NA,NA,"12110110",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,188,NA,NA,42,20685,NA,0,NA,1001,NA,0,0,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,21706,9751,0,NA,27,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
